,Unnamed: 0,age,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,default_no,default_unknown,default_yes,contact_cellular,contact_telephone,poutcome_failure,poutcome_nonexistent,poutcome_success,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,marital_divorced,marital_married,marital_single,marital_unknown,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,loan_no,loan_unknown,loan_yes,housing_no,housing_unknown,housing_yes,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
7782,7782,0.2469135802469136,0.07005003573981415,0.05263157894736842,0.0,0.0,0.08963367108339071,1.0,0.02493765586034916,0.20378071833648195,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7156,7156,0.2839506172839506,0.026923993328568024,0.02631578947368421,0.16666666666666666,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.1419179324416232,0.4257088846880883,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7371,7371,0.19753086419753085,0.10173933762211104,0.0,0.0,0.10416666666666674,0.10444271239282443,0.7196652719665269,0.09294944457039224,0.4257088846880883,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,4,0.13580246913580246,0.1651179413867048,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9814101110859216,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1841,1841,0.4938271604938272,0.04550869668811056,0.21052631578947367,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3973,3973,0.25925925925925924,0.09292351679771264,0.05263157894736842,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1213,1213,0.2345679012345679,0.08410769597331427,0.07894736842105263,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9823169349353889,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8831,8831,0.6296296296296295,0.08053371455801762,0.0,0.16666666666666666,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.05939696214010426,0.10586011342154933,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4113,4113,0.5061728395061729,0.0490826781034072,0.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1179,1179,0.4567901234567901,0.02668572790088158,0.05263157894736842,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9580593969621404,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6805,6805,0.2345679012345679,0.2261138908744341,0.05263157894736842,0.16666666666666666,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1466787576513262,0.512287334593573,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
232,232,0.4938271604938272,0.010960209673576363,0.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1585,1585,0.4320987654320987,0.02668572790088158,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9825436408977556,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8549,8549,0.7407407407407407,0.09316178222539907,0.0,0.0,0.33333333333333337,0.6527669524551811,0.4518828451882844,0.01428247562910906,0.17051039697542336,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3263,3263,0.2222222222222222,0.17226590421729807,0.05263157894736842,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9580593969621404,0.8597353497164448,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7854,7854,0.25925925925925924,0.19680724326900167,0.0,0.16666666666666666,0.0,0.08963367108339071,1.0,0.022897302199047842,0.20378071833648195,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6800,6800,0.1851851851851852,0.09340004765308553,0.05263157894736842,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.1466787576513262,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4301,4301,0.34567901234567905,0.05218012866333095,0.02631578947368421,0.16666666666666666,0.6875,0.3893219017926697,0.3682008368200835,0.7902969848107007,0.8778827977315693,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
639,639,0.39506172839506176,0.02763878961162735,0.0,0.16666666666666666,0.6875,0.3893219017926697,0.3682008368200835,0.7678530945363864,0.8778827977315693,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8943,8943,0.9259259259259258,0.0876816773886109,0.0,0.6666666666666666,0.3541666666666667,0.7116134060794934,0.5230125523012552,0.06098390387667196,0.10586011342154933,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8492,8492,0.382716049382716,0.05575411007862759,0.0,0.3333333333333333,0.33333333333333337,0.6527669524551811,0.4518828451882844,0.010881886193606916,0.17051039697542336,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2780,2780,0.1728395061728395,0.050750536097212286,0.05263157894736842,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9814101110859216,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3222,3222,0.1728395061728395,0.0390755301405766,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9800498753117208,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2810,2810,0.25925925925925924,0.18131999046938288,0.13157894736842105,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8557,8557,0.13580246913580246,0.12580414581844174,0.02631578947368421,0.0,0.33333333333333337,0.6527669524551811,0.4518828451882844,0.01428247562910906,0.17051039697542336,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3156,3156,0.4938271604938272,0.14272099118417916,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5365,5365,0.1851851851851852,0.20276387896116274,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9212,9212,0.5555555555555556,0.07529187514891589,0.0,0.5,0.4791666666666667,0.9353078721745832,0.054393305439330415,0.09136250283382452,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8980,8980,0.6419753086419753,0.19966642840123894,0.0,0.3333333333333333,0.4791666666666667,0.7786438035853394,0.5564853556485354,0.05712990251643616,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4213,4213,0.14814814814814814,0.10793423874195854,0.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14894581727499434,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6021,6021,0.25925925925925924,0.08291636883488206,0.02631578947368421,0.3333333333333333,0.33333333333333337,0.25019485580669,0.03347280334727998,0.2387213783722512,0.512287334593573,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2150,2150,0.13580246913580246,0.02501786990707648,0.0,0.0,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.17184311947404218,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5801,5801,0.1851851851851852,0.11532046700023825,0.0,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.8408524144184992,0.8778827977315693,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7445,7445,0.29629629629629634,0.07695973314272099,0.0,0.0,0.10416666666666674,0.0,0.8117154811715479,0.055996372704602115,0.4257088846880883,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8406,8406,0.34567901234567905,0.0898260662377889,0.05263157894736842,0.16666666666666666,0.33333333333333337,0.6032735775525992,0.6778242677824264,0.0018136476989344954,0.17051039697542336,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5395,5395,0.4320987654320987,0.2249225637360019,0.05263157894736842,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2619,2619,0.09876543209876544,0.01143674052894925,0.0,0.0,0.10416666666666674,0.0,0.8117154811715479,0.04330083881206076,0.4257088846880883,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4683,4683,0.08641975308641975,0.17989039790326422,0.02631578947368421,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4126,4126,0.14814814814814814,0.045746962115797006,0.02631578947368421,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9580593969621404,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1535,1535,0.308641975308642,0.011198475101262808,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3057,3057,0.3703703703703703,0.008339289969025495,0.05263157894736842,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9569258671503064,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4262,4262,0.3703703703703703,0.023350011913271386,0.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15075946497392884,0.512287334593573,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9170,9170,0.08641975308641975,0.2797236121038837,0.05263157894736842,0.3333333333333333,0.4791666666666667,0.9353078721745832,0.054393305439330415,0.08138744048968488,0.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4466,4466,0.20987654320987653,0.007862759113652609,0.05263157894736842,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.15710723192019949,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7126,7126,0.3580246913580247,0.04717655468191565,0.02631578947368421,0.16666666666666666,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.14237134436635684,0.4257088846880883,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6884,6884,0.4567901234567901,0.12628067667381462,0.02631578947368421,0.3333333333333333,0.33333333333333337,0.269680436476996,0.19246861924686165,0.14327816821582404,0.512287334593573,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1125,1125,0.29629629629629634,0.015725518227305217,0.02631578947368421,0.16666666666666666,0.6875,0.3893219017926697,0.3682008368200835,0.7977782815688055,0.8778827977315693,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1956,1956,0.34567901234567905,0.016202049082678104,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7433,7433,0.7283950617283951,0.1305694543721706,0.0,0.0,0.10416666666666674,0.0,0.8117154811715479,0.05644978462933575,0.4257088846880883,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7990,7990,0.29629629629629634,0.16535620681439125,0.02631578947368421,0.5,0.0,0.1745908028059162,0.8661087866108785,0.018363182951711632,0.20378071833648195,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1943,1943,0.5185185185185184,0.05718370264474625,0.02631578947368421,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9589662208116074,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
848,848,0.5061728395061729,0.0898260662377889,0.0,0.0,0.33333333333333337,0.269680436476996,0.19246861924686165,0.13829063704375427,0.512287334593573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3064,3064,0.4444444444444445,0.0848224922563736,0.05263157894736842,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2108,2108,0.4691358024691357,0.10650464617583988,0.0,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9589662208116074,0.8597353497164448,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8704,8704,0.19753086419753085,0.0943531093638313,0.02631578947368421,0.16666666666666666,0.3541666666666667,0.7848791893998381,0.4393305439330544,0.03808660167762415,0.10586011342154933,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2465,2465,0.2839506172839506,0.056707171789373366,0.02631578947368421,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9811834051235548,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3854,3854,0.4814814814814815,0.06290207290922087,0.13157894736842105,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.7678530945363864,0.8778827977315693,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
628,628,0.4444444444444445,0.03645461043602573,0.0,0.0,1.0,0.6691348402182271,0.3389121338912131,0.9809566991611882,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4986,4986,0.2222222222222222,0.12175363354777223,0.02631578947368421,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9807299931988211,1.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7148,7148,0.3580246913580247,0.05575411007862759,0.02631578947368421,0.0,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.14237134436635684,0.4257088846880883,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8134,8134,0.4567901234567901,0.0814867762687634,0.0,0.0,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.01881659487644527,0.22646502835538485,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8130,8130,0.5308641975308641,0.10412199189897546,0.05263157894736842,0.3333333333333333,0.08333333333333337,0.19953234606390424,0.7447698744769873,0.01904330083881206,0.22646502835538485,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1591,1591,0.3209876543209876,0.017393376221110316,0.05263157894736842,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.7803219224665608,0.8778827977315693,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1744,1744,0.13580246913580246,0.04550869668811056,0.02631578947368421,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9573792790750396,0.8597353497164448,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4141,4141,0.13580246913580246,0.05289492494639028,0.0,0.16666666666666666,0.33333333333333337,0.3406079501169117,0.15481171548117126,0.17479029698481074,0.512287334593573,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1970,1970,0.3580246913580247,0.020252561353347628,0.15789473684210525,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9589662208116074,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5715,5715,0.2716049382716049,0.1696449845127472,0.10526315789473684,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9818635230106552,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7436,7436,0.19753086419753085,0.01834643793185609,0.0,0.16666666666666666,0.10416666666666674,0.0,0.8117154811715479,0.055996372704602115,0.4257088846880883,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4923,4923,0.09876543209876544,0.5244222063378603,0.02631578947368421,0.0,1.0,0.8823070927513612,0.37656903765690375,0.9589662208116074,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
838,838,0.1728395061728395,0.012151536812008578,0.10526315789473684,0.0,0.9375,0.6987529228370946,0.6025104602510458,0.9576059850374068,0.8597353497164448,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8352,8352,0.4814814814814815,0.13700262091970455,0.0,0.0,0.33333333333333337,0.4551831644582976,0.6694560669456067,0.0,0.17051039697542336,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7294,7294,0.3580246913580247,0.0881582082439838,0.0,0.0,0.10416666666666674,0.2969602494154273,0.41841004184100417,0.1419179324416232,0.4257088846880883,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1467,1467,0.382716049382716,0.07314748629973791,0.0,0.0,0.6875,0.3893219017926697,0.3682008368200835,0.8063931081387441,0.8778827977315693,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4157,4157,0.308641975308642,0.018108172504169642,0.18421052631578946,0.0,1.0,0.4844115354637495,0.6150627615062758,0.9816368170482884,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
